00YMX,r5k1/1p2pp2/p2p3B/3P1P2/2P1P3/3p3Q/Pq6/R4K2 w - - 0 29,h3g4 g8h7 a1e1 h7h6,1608,209,100,11,defensiveMove endgame equality short,https://lichess.org/78vTggqs#57,
00YYk,2kr2r1/1p1q3p/p1nb4/2p1p3/2N1R3/3P1QP1/PPP5/R1B3K1 b - - 4 22,d8f8 f3f8 g8f8 c4b6 c8c7 b6d7,1972,75,90,686,advantage fork long middlegame sacrifice,https://lichess.org/zIkElcfI/black#44,
00YbG,8/7p/3k2p1/p5P1/P2K4/8/8/8 b - - 4 47,d6c6 d4c4 c6d6 c4b5,1763,79,61,58,crushing endgame pawnEndgame short zugzwang,https://lichess.org/onsKQucl/black#94,
00YbZ,b6k/8/6p1/4q2p/1Q3r1P/P1N3R1/1PP3PK/8 w - - 3 35,b4b6 f4h4 h2g1 e5e1,1545,76,95,4330,endgame mate mateIn2 pin short,https://lichess.org/gzVgXweE#69,
00Ybq,2rr4/4kp2/p3p2q/1p3nNP/3PQP2/P1N5/1P3K2/6R1 b - - 0 34,d8d4 e4b7 d4d7 b7c8,1132,75,93,1965,crushing fork middlegame short,https://lichess.org/TunHPHtZ/black#68,
00Ydr,r2qkb1r/p2p2pb/1p1PpN2/2p1Pp2/2P2P1P/4K3/PP2B1P1/3Q3R b kq - 2 21,g7f6 e2h5 h7g6 h5g6,1076,89,80,34,mate mateIn2 middlegame short,https://lichess.org/3hQsr2bX/black#42,
00YeV,r2qr1k1/ppp2ppp/2nbp3/5b2/3P4/2P1BN2/P1PQBPPP/3R1RK1 b - - 7 11,d8f6 e3g5 f6g6 f3h4 h7h6 h4g6,1385,75,80,159,crushing long middlegame trappedPiece,https://lichess.org/wqxB0iyn/black#22,Scandinavian_Defense Scandinavian_Defense_Marshall_Variation
00Ygn,5rk1/p3Rp1p/5pp1/np1q4/r2P4/2P2N2/PQ3PPP/2R3K1 w - - 4 22,e7a7 a5c4 a7a4 c4b2,1372,74,92,498,crushing middlegame short,https://lichess.org/B6LsArpZ#43,
00YhS,7K/8/8/5p2/4kP2/8/6P1/8 w - - 1 62,g2g3 e4f3 h8g7 f3g3 g7f6 g3f4,982,107,68,40,crushing endgame long pawnEndgame,https://lichess.org/JnQJMMAX#123,
00Yjy,6k1/5p1p/B2bp2q/5p2/6rP/1P4P1/1Q3P2/5R1K w - - 3 34,f1d1 g4h4 g3h4 h6h4 h1g2 h4g4 g2f1 g4d1,2019,78,68,55,crushing endgame exposedKing fork sacrifice veryLong,https://lichess.org/f0Kyo2Fh#67,
00Yqw,1Qbk1b1r/4rpp1/p1BP3p/8/3q4/6P1/1PP3PP/1K5R b - - 0 33,e7d7 c6d7 d4c5 d7c8,1878,75,68,51,crushing middlegame pin short,https://lichess.org/bJncxL9v/black#66,
00Yuf,5rk1/n1q2ppp/1p1bpn2/1B1p1b2/NP1P4/P3PN2/3B1PPP/3Q1RK1 w - - 0 19,b5e2 f5c2 d1a1 c2a4,1942,72,95,12110,advantage interference middlegame short,https://lichess.org/1vvu6Sdh#37,Slav_Defense Slav_Defense_Quiet_Variation
00Z8S,8/5p2/4p1k1/4P3/8/1R4Pn/1P2Kp2/5N1r w - - 2 46,b3f3 h3g1 e2f2 g1f3,1515,199,50,12,crushing endgame fork short,https://lichess.org/9gYe3YHy#91,
00ZAn,rnbqk1nr/ppp1b1pp/3p4/4p3/2B1P3/5N2/PPPP2PP/RNBQK2R w KQkq - 0 6,f3e5 d6e5 d1h5 g7g6 h5e5 g8f6,1767,75,83,137,advantage hangingPiece long opening,https://lichess.org/uS929Njx#11,Kings_Gambit Kings_Gambit_Other_variations
00ZDZ,8/pp4k1/2p3p1/3nRr2/3P1Pp1/2P3K1/PP6/5R2 w - - 3 36,g3g4 f5e5 d4e5 d5e3 g4f3 e3f1,1821,75,98,1274,advantage endgame fork long,https://lichess.org/G2FHAUMb#71,
00ZEW,r1b5/pppqNkp1/3p3p/6rn/1PP2p1N/P5P1/4Q2P/4RRK1 b - - 3 22,g5e5 e2h5 e5h5 f1f4 f7e8 e7g6,2258,77,91,1477,advantage discoveredAttack long middlegame pin sacrifice,https://lichess.org/cjMxj5uZ/black#44,
00ZEc,1r3bk1/5p2/3P1qRP/r1n1p3/ppB5/P2Q1P2/1PP5/1K6 b - - 0 35,g8h7 g6g7 h7h6 d3h7,1881,74,96,13854,doubleCheck mate mateIn2 middlegame short,https://lichess.org/7IfLNNVB/black#70,
00ZK8,r1bq1b1r/pp3kpp/3p1n2/3Q4/2n1P3/5N2/PP3PPP/RNB1K2R b KQ - 1 10,c8e6 f3g5 f7g6 d5e6,2393,75,82,325,advantage deflection opening short,https://lichess.org/NOQlRyAF/black#20,Sicilian_Defense Sicilian_Defense_Old_Sicilian
